date,load_end_users_ch_mw,load_ti_mw,load_bl_bs_mw,load_sh_zh_mw,load_ge_vd_mw
2017-04-30,5209.536602,327.86922391666667,318.89106933333335,853.1891143333334,1064.0093195416666
2017-05-01,6300.26197775,371.17260504166666,335.19140154166666,942.5450925833334,1130.9182387083333
2017-05-02,6771.206097708334,352.8006375,412.4542197083333,1099.4165378750001,934.858146375
2017-05-03,6661.062946958334,342.18605558333337,412.71033629166664,1090.24924825,890.497314375
2017-05-04,6709.746054791667,340.96300729166666,414.442536,1105.8687035,981.3526857083334
2017-05-05,6415.992359416668,336.12730949999997,398.475820375,1054.9691635416666,935.7752266666666
2017-05-06,5781.754261833333,331.80186404166665,359.22391208333335,952.0926380833333,1159.5245289166667
2017-05-07,5398.147405833333,329.27325554166663,332.6135704583333,900.3080481666666,1106.9801464166667
2017-05-08,6685.888158500001,325.56106800000003,415.71153275,1123.3963031666667,947.481750125
2017-05-09,6616.427386666666,313.73347041666665,415.4336744583333,1106.1875491666667,911.4263150833334
2017-05-10,6488.770611041667,329.07371895833336,407.48031433333335,1073.3159596666667,913.144308
2017-05-11,6393.892530875,337.6436465,402.686628875,1053.9125347916668,904.9615122916666
2017-05-12,6360.715815291667,327.8454507916667,391.5208164166667,1042.778155125,914.2938788749999
2017-05-13,5385.831811,281.35194483333333,343.30503408333334,890.6621968333334,910.9276509166666
2017-05-14,4884.962354458333,297.232675875,312.7103105833333,823.7037979583333,991.1008430416667
2017-05-15,6108.6912927916665,296.3746770833333,384.548274,1021.887115375,899.4546135
2017-05-16,6193.359789583334,301.9034546666667,398.06028475,1022.0023402083333,886.59302725
2017-05-17,6193.651283958334,298.52991854166663,404.38057870833336,1020.8289219583334,868.9850720833333
2017-05-18,6336.393534083333,312.82104879166667,413.944457375,1032.0411040000001,911.750945625
2017-05-19,6479.513691249999,361.7157452083333,407.215536875,1057.8280365416667,895.9681556666666
2017-05-20,5518.3271815,302.74768825,353.7521707083333,912.6490686666666,930.0551725416667
2017-05-21,4881.232693458333,278.88179541666665,317.70028541666665,811.0519086666667,979.7884435
2017-05-22,6079.423524416667,310.67832816666663,389.93356016666667,1010.6979395416666,884.3147783750001
2017-05-23,6160.065855208333,309.09238854166665,400.9527440416667,1020.1638230416667,820.6264012500001
2017-05-24,6040.910945875,321.44293975,385.47722491666667,1000.7498647916667,875.5772423333333
2017-05-25,4848.14980175,303.60013775,319.9014910833333,792.9272090416666,911.1206725000001
2017-05-26,5378.790452833334,302.793497625,346.7693585,896.07101125,913.6835858333334
2017-05-27,4982.086314499999,283.80631275,335.353017625,826.5461863333334,953.658388375
2017-05-28,4663.274318208333,282.95205125,315.807681875,779.5207461666668,945.2788580833334
2017-05-29,6072.907938,315.98729050000003,404.8044372916667,1017.5347046666667,873.2548842083334
2017-05-30,6200.348832583334,346.88829533333336,413.89002883333336,1035.9719235,818.8775095416667
2017-05-31,6246.412787791666,379.35612737499997,412.7464478333333,1037.5546,901.6709040833333
2017-06-01,6170.47957575,369.97713116666665,412.0489512916667,1028.3832249166667,895.3886367499999
2017-06-02,6046.446347958333,348.9702625,404.6695800416667,1013.40837475,858.1653390416667
2017-06-03,5153.489695625,321.75957124999996,352.6020272916667,856.6049592083333,882.4322450416666
2017-06-04,4629.899491333334,304.983478,309.3081179583333,771.3280052499999,909.9236915416667
2017-06-05,4886.634653916667,336.14451525,316.41827433333333,813.7196055833333,949.1619027916666
2017-06-06,6175.721445291667,363.2627565,395.05202783333334,1022.6493621666667,1150.5937567916667
2017-06-07,6103.6951185,340.3336923333333,394.05461379166667,1007.5291181666666,1075.4706458333333
2017-06-08,6048.2386356666675,293.48643450000003,395.6261420833334,1003.986174625,880.0945985
2017-06-09,6068.5480865416675,312.72672704166666,395.46486254166666,1003.4405900833334,791.3342862916667
2017-06-10,5092.141945458333,270.93004379166666,342.045948,849.8789300416666,675.7506529583333
2017-06-11,4660.566692458334,278.68376283333333,315.55811725,782.8774856250001,862.108985
2017-06-12,6143.301171166667,356.8308895,404.850207375,1037.5604459583333,876.7104774166668
2017-06-13,6197.046995125001,390.8135527916666,403.5743253333333,1029.9127489166667,896.5095297916668
2017-06-14,6260.105243000001,344.3031342916667,409.39868679166665,1029.507889625,852.153017125
2017-06-15,5954.853035,310.3308925,417.90737741666663,1048.5673291666667,900.1986830000001
2017-06-16,6001.139764833333,350.9842097916667,406.8077744166667,1015.3556821249999,1025.6037818333332
2017-06-17,5040.957633958334,305.4580865,340.572384,846.6993859166668,890.3285040416666
2017-06-18,4602.410547583333,283.459599375,312.19768833333336,775.4981559166666,810.8612614583334
2017-06-19,6078.044296708334,319.326052125,399.60562925,1016.8650443333332,845.6041323750001
2017-06-20,6293.109477375,319.38229083333334,410.1748849583333,1055.219491625,867.422322375
2017-06-21,6365.408598708334,348.44215875000003,414.5298227083333,1073.7420037499999,854.5074655416666
2017-06-22,6369.4846099999995,349.2886848333333,418.4838814166667,1076.9433072499999,887.7103946249999
2017-06-23,6359.186355999999,353.0387492083333,421.69987579166667,1073.7406440833333,906.0065962499999
2017-06-24,5389.5755625,327.6682143333333,354.01972495833337,898.3042319583333,918.277289875
2017-06-25,4792.749377666666,307.745556625,315.26301433333333,806.5086585833333,876.5104133333333
2017-06-26,6123.447430374999,332.56531291666664,399.5451361666667,1023.1053709583333,888.0019660833333
2017-06-27,6251.368466541667,326.7068561666667,414.16231170833333,1037.570563625,831.1678422083334
2017-06-28,6255.905165583333,356.262617375,412.97517104166667,1043.6276499583334,833.3902372916667
2017-06-29,6083.8994405,315.70574908333333,397.92562433333336,1009.920494375,815.5761244166666
2017-06-30,5923.57282475,322.30901220833334,386.4746345416667,982.7713828333334,864.5315585416666
2017-07-01,5053.6156985416665,285.8119879166667,333.16236358333333,842.7034543333333,865.237403125
2017-07-02,4769.397777583333,277.951296125,308.28223758333337,810.0490784583334,904.8143880416666
2017-07-03,5896.723880666667,307.70544275000003,377.286411,989.8897715833333,853.2731870833333
2017-07-04,6024.397053583333,309.44095699999997,388.93860216666667,998.7265113333333,821.6624591666667
2017-07-05,6149.814822458334,315.189988875,398.1003087916667,1020.2583000416666,829.5662784583333
2017-07-06,6190.502598374999,332.63365354166666,403.29052808333336,1037.4437602916666,839.4170800833334
2017-07-07,6180.0281749999995,324.54632945833333,402.3159692916667,1043.0605394583333,850.3859636249999
2017-07-08,5294.0515087916665,276.63589820833334,348.25233675,896.3527761250001,775.1097298333334
2017-07-09,4794.944501166667,290.47923066666664,315.748884625,820.7420184166667,811.943095
2017-07-10,6041.050732666667,326.3913605833333,390.87301620833335,1030.0537394583332,862.6922165416667
2017-07-11,6012.9465426666675,317.6287135416666,390.7988774166667,1015.1581862500001,852.2635998750001
2017-07-12,6043.827746916667,329.73374916666666,396.32255295833335,1025.2185699583333,890.43484
2017-07-13,5961.5234522499995,337.4094635833333,388.540153875,1008.9272032499999,848.7261248333333
2017-07-14,5930.1957314166675,331.38623,378.12419954166666,997.9402962916666,851.991275875
2017-07-15,4966.443425666666,306.3256777916667,315.46948404166665,832.4189324166667,877.9806360000001
2017-07-16,4496.081459541667,292.44180079166665,289.081277,756.148606375,880.8026208750001
2017-07-17,5778.011366791667,321.19905029166665,381.5231869583333,963.650486375,766.8383608333334
2017-07-18,5986.112304666666,315.81772179166666,397.73837983333334,995.941214125,817.1155179166667
2017-07-19,5999.8091395,326.7669695,400.11775520833334,999.2427603333334,865.072553
2017-07-20,5952.909319458333,333.355919125,398.9718848333334,991.1738127916666,816.52621175
2017-07-21,5772.529648333333,331.40218166666665,388.13507820833337,977.766725,851.4422684166666
2017-07-22,4875.7681315,287.3226191666667,329.77945116666666,828.0041709166667,834.1312549999999
2017-07-23,4433.170115375,294.304900625,295.99790054166664,755.9402538333334,903.2486611666667
2017-07-24,5518.422903458333,306.7095997916667,368.03814462500003,940.09269425,748.4611069166667
2017-07-25,5583.400078208334,318.924541375,371.406450875,948.564027,838.2014805416667
2017-07-26,5590.224312875001,318.49382325,372.99060675000004,951.2404547916667,824.4641442916667
2017-07-27,5582.99488325,312.0120068333333,377.3880107083333,947.7576921666667,841.6714803333333
2017-07-28,5449.415568666666,311.81319175,366.80061333333333,927.1826345416666,854.0193675833333
2017-07-29,4707.536182208333,299.19706629166666,318.18616595833333,795.1742519999999,956.7687199583333
2017-07-30,4379.380222458333,280.24671716666666,297.0768483333333,738.1270485833334,943.9467057083333
2017-07-31,5118.928853541666,275.6205695,337.89919775,877.4078381666667,774.792816
2017-08-01,4596.354112125,243.82989583333335,313.1101797083333,773.4002199583333,709.6137992916666
2017-08-02,5570.044856208333,294.340211625,386.3158925416667,946.0813269583333,807.517760375
2017-08-03,5760.798560333333,314.28194625,406.488124625,981.3710034166667,831.314288875
2017-08-04,5770.474895666666,324.023166625,390.67308004166665,964.6770810416666,844.0550545833333
2017-08-05,5019.046435625,275.14912504166665,333.5210070416667,830.99948,757.5651539166666
2017-08-06,4540.994755375,293.2365623333333,298.667869875,758.7167885833334,929.11129825
2017-08-07,5546.083057,278.212336875,377.888452875,928.7504984583334,816.4590158333334
2017-08-08,5878.103890666666,282.979422875,394.355979,967.2196369583334,859.0189207916666
2017-08-09,5784.204882541667,286.914500125,382.96672225,961.5143527083333,839.9903674166667
2017-08-10,5934.431430916667,266.575812,386.608522875,987.2336585416666,807.53562225
2017-08-11,5893.978857875,270.45944987499996,379.6657711666667,983.8588130833333,775.8797717083334
2017-08-12,4977.189859749999,284.89057641666665,329.487629875,834.7580589166668,628.0738650416666
2017-08-13,4485.320471,260.095046375,305.2766330416667,761.6839991666667,590.1765983333333
2017-08-14,5677.522713708334,257.64922275,393.7307065416667,969.1187610416667,750.649904125
2017-08-15,5720.406972875,264.78238295833336,409.9326643333333,998.8080635416667,778.0983979166667
2017-08-16,6069.297593875,273.4430423333333,414.704174125,1006.5559839166667,781.8502266666666
2017-08-17,6101.914848291667,279.93467454166665,417.7325746666667,1016.9906847083333,793.3808032083333
2017-08-18,6122.1617005416665,290.8172794583333,408.4853304583333,1021.402264,795.3838000833333
2017-08-19,5105.992034916667,311.69016554166666,336.8744399583333,853.7555187500001,659.7880323333333
2017-08-20,4570.221626541666,291.29569645833334,303.81438391666666,773.372747375,598.9105916249999
2017-08-21,5958.8465123333335,300.22427483333337,388.3728257916667,994.0491480833333,759.1481992916666
2017-08-22,6093.626579749999,297.09922654166667,400.9653241666667,1007.6699624583333,783.0586185833334
2017-08-23,6225.7243095,299.40485779166664,412.1579385,1032.6562769166667,804.107786875
2017-08-24,6358.046967416667,315.6076972916667,417.6488680416667,1055.9012977083332,816.8603880416666
2017-08-25,6176.04082975,318.89623466666666,405.64896316666665,1022.0591237499999,801.0705595416666
2017-08-26,5274.16783725,280.9522851666667,346.83368291666665,877.6214679583333,699.714861625
2017-08-27,4847.273726875,278.30567270833336,318.697255125,809.551886875,720.730329375
2017-08-28,6186.970925916667,323.36309554166667,409.2181698333333,1029.262657875,880.6254705833334
2017-08-29,6269.937838625,327.67273595833336,418.16081333333335,1040.8259202916668,851.04586925
2017-08-30,6337.2915425,339.2610715833333,419.6699060416667,1047.9901014583334,925.3042864583334
2017-08-31,6463.159837374999,354.117594,414.13366666666667,1069.9944245,953.1293287499999
2017-09-01,6250.162600041666,338.0440919166667,395.30217079166664,1040.893937125,902.8284843749999
2017-09-02,5367.079988041666,283.5892200416667,335.60632054166666,889.2703714166668,723.0878637083333
2017-09-03,4815.717271291666,280.64342325,302.55416691666665,808.8250117083334,932.6976721666666
2017-09-04,6108.8887515,308.737077625,379.49808179166666,1007.8056705416667,882.9856769166666
2017-09-05,6248.144275916667,314.18518866666665,395.33428287500004,1023.0254674583334,888.557525
2017-09-06,6292.041037541666,316.7188665,396.9061129583333,1033.0671375,892.535700375
2017-09-07,6160.764389083334,320.35943645833333,389.498301375,1019.2964429166667,834.4056927916666
2017-09-08,6160.701647999999,315.7350451666667,378.1198919583333,1000.9898628333334,841.961593125
2017-09-09,5467.117641375,292.483596125,333.3161582083333,911.4642038333333,814.1114960416667
2017-09-10,4977.167044291667,310.03018537500003,309.01504800000004,827.4653367916667,1022.8961368333333
2017-09-11,6315.986572500001,327.9309904583333,394.4111619166667,1027.2559489166667,983.7179473750001
2017-09-12,6459.286845041667,308.48031904166663,404.74038291666665,1061.6830585416667,874.803314375
2017-09-13,6552.248328583333,339.124661875,413.39559891666664,1066.168305125,943.3128396249999
2017-09-14,6532.927616083333,356.83400429166664,410.9966209583333,1076.4660079166667,843.5378318749999
2017-09-15,6448.94137375,335.8655723333333,393.74774779166665,1052.401163,842.8202869583333
2017-09-16,5576.8923945,289.06369391666664,346.22182929166667,912.8908104583334,708.0954227916667
2017-09-17,5178.234862958333,286.29481558333333,324.12392420833334,859.5256970833334,651.6263461249999
2017-09-18,6384.784496708333,317.85969408333335,401.539677,1067.9506171666667,755.6867430416665
2017-09-19,6729.995893958334,338.45998158333333,410.64056408333335,1094.817327125,882.1583265416666
2017-09-20,6650.5307944999995,348.6425684583333,406.47625450000004,1083.0711047500001,903.0282464583333
2017-09-21,6617.448234083334,352.04821875,408.97744937500005,1077.904947375,931.5353418333334
2017-09-22,6471.973793,330.6575164166667,400.13991920833337,1052.3036615833332,889.3121462083333
2017-09-23,5473.047715708333,281.85797395833333,339.7397187083333,896.0254010416667,814.47294325
2017-09-24,4972.054151041667,267.8002154166667,309.05595729166663,825.4912825416667,805.2840669583334
2017-09-25,6342.562514291666,309.81487975,394.6449919583333,1045.6846570416667,867.6905160416667
2017-09-26,6555.780014041667,328.48662579166665,409.5692045,1068.4517913749999,910.9291972916667
2017-09-27,6517.721145166666,326.6205014583333,408.722886125,1061.0627564583333,893.5598114999999
2017-09-28,6467.9802022916665,328.70364433333333,405.44148625,1062.6856355416667,922.3048722083332
2017-09-29,6384.76138,331.85275579166665,399.643268125,1055.2499082916668,907.8161359583333
2017-09-30,5460.473156833333,288.555031375,343.33086625000004,906.032388625,873.3753195416666
2017-10-01,5055.863641,301.2131575,313.09948016666664,851.2006667916667,953.3145485
2017-10-02,6420.608452041666,331.5695500416667,396.40994379166665,1075.3795831666666,931.9653962916667
2017-10-03,6488.259626,322.6484292916667,404.61951025,1085.5542925,924.8629379166667
2017-10-04,6545.789377416667,335.36927283333335,401.9531479166667,1085.6647329583334,909.7557458333334
2017-10-05,6410.590810583333,335.94522070833335,399.09274066666666,1064.0808217916667,886.42386575
2017-10-06,6488.6185561249995,333.90305166666667,398.83079775000004,1088.4520039583333,887.2694365833332
2017-10-07,5577.934124833333,330.56167112500003,342.367286,928.2044654583333,913.2725612083333
2017-10-08,5159.713887291667,316.09865825,323.98434633333335,875.0782627083332,1025.3746548333334
2017-10-09,6389.210411,335.4516472083333,399.32729524999996,1062.4378006250001,900.7729747083334
2017-10-10,6497.753125499999,328.7012845,403.7119963333334,1063.8969945416668,887.5402324583333
2017-10-11,6464.8850055,335.310661875,403.09703320833336,1049.9667027916666,893.423964125
2017-10-12,6444.824795458334,338.6713683333333,402.67032879166663,1040.2110681666666,864.01763025
2017-10-13,6317.731817541667,336.0307841666667,389.5962152916666,1025.0519166666666,876.6075467916667
2017-10-14,5393.876795458334,302.0375842083333,332.66309962500003,889.5077856666667,922.7543625833333
2017-10-15,4954.552817958333,316.9644910416667,312.20921741666666,823.8931872083334,866.5877978333333
2017-10-16,6293.906099791667,329.871508125,396.058054,1030.0422474166667,910.945430875
2017-10-17,6417.325739541667,331.87301045833334,402.5522974166667,1044.2813899999999,910.680747375
2017-10-18,6477.694762833333,340.0277357083333,405.21857320833334,1049.9630675416668,898.0083014166667
2017-10-19,6472.635629125,340.346307375,408.0466714583333,1057.6147295416667,891.4641080833334
2017-10-20,6516.468417125,338.77312545833337,404.961009125,1052.9027183333335,898.7494924166667
2017-10-21,5537.399599083333,316.444283375,353.73922587500005,909.8349732083334,775.4684654166667
2017-10-22,5356.915764083334,315.99230654166666,328.68261,897.2649540416666,817.1028385833333
2017-10-23,6889.385616750001,329.7055937916667,411.358355625,1141.4667709166667,916.621682375
2017-10-24,6749.175191916667,333.9260542916667,412.51262141666666,1112.6248841666668,878.7698811666666
2017-10-25,6714.060137375,334.17323575,414.06729674999997,1105.0459050833333,863.3705296666667
2017-10-26,6662.5354655833335,351.32387,413.34220966666663,1094.514298,873.709195625
2017-10-27,6753.873354833333,330.5823922916667,412.15933233333334,1111.3399404583333,876.2450753333333
2017-10-28,5944.5803258333335,323.3876540416667,367.8171589583333,984.1810605416666,884.2511624583334
2017-10-29,5574.13294992,313.42009892000004,343.48318044,940.29011044,928.0032814
2017-10-30,6891.193780083333,343.29294645833335,416.9975017916667,1151.9062297083333,906.7066973333334
2017-10-31,7079.138248125,337.67404095833336,429.6433415833333,1170.2932025833334,970.3362527916667
2017-11-01,6628.2684155,298.34295204166665,422.0076138333333,1165.7669434583333,961.3060681666667
2017-11-02,6952.952804416666,343.16693125,419.00470191666665,1142.7363508333333,904.1718058333335
2017-11-03,6807.882075125,342.4696128333333,405.71294520833334,1108.5607572916667,935.3541599583333
2017-11-04,5934.9133440000005,316.21498783333334,361.93653958333334,977.0071772916667,879.287047875
2017-11-05,5754.979531791666,374.69884616666667,344.262139125,963.3612920833333,899.261306375
2017-11-06,7408.213205791667,383.14026025,426.9561925,1211.92720825,970.1792295833334
2017-11-07,7475.029851041666,370.81292275000004,443.42472237500004,1212.6025216666667,991.9511738749999
2017-11-08,7486.037978416666,374.2360765833334,438.1981975416666,1213.297084625,941.2499514166666
2017-11-09,7466.425349166667,375.6808099166667,443.78490825,1214.9854035833334,951.9899935
2017-11-10,7379.039804958334,372.14809879166665,428.1860670833333,1205.1156760000001,919.10434575
2017-11-11,6434.757500875,328.35170758333334,372.8245230416667,1052.492742625,840.8159443333334
2017-11-12,5992.22398025,363.63579791666666,352.60952291666666,996.9893812916666,996.8093757916666
2017-11-13,7532.318356250001,397.452942375,433.1129490416667,1232.98070775,1012.8471655833333
2017-11-14,7687.8839985,396.29337274999995,440.9279851666667,1245.0229405416667,962.39487525
2017-11-15,7795.445824166666,409.72266683333334,450.3052122916667,1260.0316496666667,987.0016569166668
2017-11-16,7826.294094708333,412.291699875,457.28252054166666,1274.30888725,958.1266324166667
2017-11-17,7699.955202708334,398.1841434166667,446.10854566666666,1250.6942004166667,937.1674745833334
2017-11-18,6797.176693083333,336.144727375,399.45402337499996,1094.271795375,859.3372295416666
2017-11-19,6386.89330325,314.67420991666665,365.70303566666666,1043.6986499583334,894.4107828333334
2017-11-20,7690.119179041667,379.970872875,439.78627008333336,1260.8542568750001,952.2150535000001
2017-11-21,7528.107545125,395.88521979166666,435.064713875,1231.906962375,1010.0043397083333
2017-11-22,7443.848166208333,385.1900024583333,434.5635214166667,1215.6691887083332,1001.3029523333333
2017-11-23,7400.606598666666,387.38558462500004,431.587918125,1215.0340673333333,985.1913123333334
2017-11-24,7200.220079791667,375.70350487499996,417.87042075,1174.341801,953.9261435416666
2017-11-25,6557.681533416667,424.766744125,380.73829916666665,1080.7807415416667,971.2848458333333
2017-11-26,6530.028446791667,354.7661805833333,362.6145514166667,1060.1440800833334,1015.632816375
2017-11-27,7803.431418833334,407.61225120833336,436.944493125,1248.9648214583333,1006.1399897083334
2017-11-28,7898.378895708333,421.6931354583333,455.1703304166667,1260.7996424583332,1001.45115575
2017-11-29,8014.651984249999,430.0469209583334,457.1450041666667,1284.3137768333333,983.1299748749999
2017-11-30,8177.738928041667,417.48178412500005,461.337703375,1306.8717060000001,982.9642990416668
2017-12-01,8146.179265958333,437.11426275,452.5897854583333,1298.2206477083334,979.4674842916667
2017-12-02,7267.3679771666675,386.69714666666664,409.24251945833333,1160.1508599166666,852.7739611666666
2017-12-03,6833.5605045,379.39099875000005,384.57377787499996,1099.8358469166667,817.1211207916667
2017-12-04,8061.367923916667,429.25054774999995,464.25967066666664,1316.9689870833333,955.623107625
2017-12-05,8035.769472583333,425.7951204583333,464.7537117916667,1303.0041499166666,966.7915064166667
2017-12-06,8225.082971041667,422.2334062083333,473.9249829583334,1334.49570275,980.4258900833333
2017-12-07,8101.197698916666,431.77557408333337,469.41661795833335,1304.0671357916667,966.2745834166667
2017-12-08,7863.144174291666,378.40084466666667,458.4308799166667,1306.70053525,972.1693454583333
2017-12-09,7377.370657083334,376.35666941666665,421.30551183333336,1185.521202375,934.7275260416667
2017-12-10,7069.996439541667,423.839506375,395.5869822083334,1136.7192232916666,980.8931995833333
2017-12-11,7989.134729416666,470.3929386666667,457.13852170833337,1297.0648462916668,1083.6705479166667
2017-12-12,8198.1575065,462.47133349999996,471.652024,1322.42305775,1081.1549203333334
2017-12-13,8260.8204775,445.031898125,472.4848512916667,1327.2447885833333,1001.7945068333333
2017-12-14,8120.081289333334,443.5867967916667,461.18866287500003,1321.2228739583334,1031.5552629583333
2017-12-15,7961.940996333334,452.41063149999997,454.06787104166665,1288.8848675,1063.4274331666668
2017-12-16,7249.774714916667,407.06313008333336,414.21132525,1166.1127984166667,982.35822925
2017-12-17,6909.814279583334,399.7588666666666,388.6864248333333,1110.8812060833334,1006.319744375
2017-12-18,8204.08475925,461.60022258333333,465.48635137499997,1325.456869375,1063.3227889166667
2017-12-19,8181.5557418749995,477.730714375,471.6053920416667,1312.5800566666667,1033.479107375
2017-12-20,8072.053041374999,462.38535583333334,465.17331091666665,1299.684656625,972.980951375
2017-12-21,7884.454598958334,453.6770163333333,449.35899429166665,1268.8643684583333,1003.9281111666666
2017-12-22,7460.833541375,432.9207341666667,420.32204325,1222.8757331250001,933.9675110833333
2017-12-23,6555.182264083333,396.09861283333333,372.274272875,1076.408277125,1025.5129226666666
2017-12-24,6182.487398333334,406.932968625,342.5795785,1008.0389623333334,954.4496862083333
2017-12-25,6135.1145022499995,414.08886425,336.68526533333335,1005.0813089583334,1096.5866217083333
2017-12-26,6349.604502875,378.6336239583333,344.3922747916667,1016.8180976666666,1113.8073477083333
2017-12-27,6924.2013757916675,417.07119854166666,383.29156512500003,1133.7792214583333,1051.2721394583334
2017-12-28,7087.621123666667,401.4201954166667,392.7152295416667,1150.5016917916666,1053.840325375
2017-12-29,7130.252829,400.80807741666666,387.4419075833334,1138.0422483333334,1059.0198669166666
2017-12-30,6571.778271708333,392.33572404166665,360.39216154166667,1052.055826625,1079.8243304166665
2017-12-31,5841.109130083333,430.42041233333333,324.40065116666665,927.7125567083334,1131.5109500416668
2018-01-01,5830.308825583333,405.41445125,329.3386,947.7733835833333,1128.9480637083334
2018-01-02,6398.299674083333,377.0181708333334,398.00598275,1025.094792875,1053.7387197083333
2018-01-03,7027.397718,389.092759875,414.25601654166667,1150.259775625,952.4237724166666
2018-01-04,7154.994737333333,414.60768475000003,416.362877125,1170.2863017916668,974.29823525
2018-01-05,6867.968624083333,410.2286529166667,415.0300987083333,1123.5692391666666,920.8811610416666
2018-01-06,6284.644625541667,381.6264790833333,375.66641883333335,1045.6734528333334,770.3842432083334
2018-01-07,6005.1682715,397.2494248333333,355.3032429166667,1008.093558375,924.1040827916667
2018-01-08,7316.883495708334,406.4012397916667,433.6186184583333,1213.4372252916667,972.3467312083334
2018-01-09,7499.317751375001,424.5761047916667,445.69721316666664,1225.200611375,989.1962119166666
2018-01-10,7656.974036583334,421.9877534583333,452.7346679583333,1242.8763325,1011.127132875
2018-01-11,7589.644407916666,412.31233158333333,450.439599,1233.1514180000001,960.2438974166666
2018-01-12,7703.711375333333,416.75460374999994,447.1342253333333,1249.8095182083332,994.6247675416666
2018-01-13,6840.206157083333,380.17519212499997,399.465900125,1106.5734497083333,953.6681271666666
2018-01-14,6654.959155458334,378.9829672916667,379.5351290416667,1075.0115438333335,893.2129799166668
2018-01-15,7828.823384208333,432.02227554166666,455.988338375,1263.4648983333334,1044.0342652916668
2018-01-16,7771.436443416666,431.20210033333336,455.166411,1252.7592147083333,1022.9178288749999
2018-01-17,8004.490614208334,441.7355250416667,465.857223125,1292.2132779166666,1038.4906504583334
2018-01-18,7976.953845083332,426.2513865,459.90258420833334,1287.2617720833334,1024.38541925
2018-01-19,7776.511465458334,428.7290164583333,452.1074801666667,1248.0233812916667,1012.3881586666666
2018-01-20,7024.548423083333,370.7497515,402.2557382083333,1122.208610375,857.1368717916666
2018-01-21,6523.468360458333,376.961422625,369.31747420833335,1057.6096416666667,898.7249241666667
2018-01-22,7687.995166041666,421.0867058333333,441.0778994166667,1259.4203980416667,995.6591229166667
2018-01-23,7611.664020541666,403.9963460833333,449.9043687916667,1246.1147456666665,962.1786982499999
2018-01-24,7585.424659708333,412.7666712083333,443.3825249166667,1226.683995625,946.6930331666667
2018-01-25,7555.3540944999995,427.021799625,442.87562920833335,1225.0607924583335,911.1280877083333
2018-01-26,7540.272088999999,418.75372475,441.92376970833334,1217.1358114166667,927.477438375
2018-01-27,6647.032127333333,363.1494190416667,393.61883916666665,1069.2939291666667,818.4145719583333
2018-01-28,6150.408378625,364.3712369583333,358.8782369166667,993.7713209166667,802.389812625
2018-01-29,7407.558946791666,410.5213934166666,435.29868791666667,1201.1257472083332,980.0379996666667
2018-01-30,7470.566443166666,408.64483175000004,443.4607823333333,1202.0050893750001,954.4961665833333
2018-01-31,7465.9074835833335,411.351044625,445.55929124999994,1204.94857375,932.0159571666667
2018-02-01,7730.577103166666,429.6943195833333,455.48873875,1261.442992875,1012.9020175
2018-02-02,7706.309161833334,432.02076058333336,451.11287525000006,1251.1370310416667,1002.4032649583334
2018-02-03,6912.907992208333,403.23686620833337,405.835780875,1116.9772768333335,895.5277642916667
2018-02-04,6505.97662525,393.488691625,372.6795505,1045.8358463333334,970.3712271666667
2018-02-05,7838.859250500001,443.0194125,456.08177416666666,1265.4394934583333,1038.6800844166667
2018-02-06,7934.882725125,432.99060333333335,461.25631174999995,1293.0985979583334,959.7513756666667
2018-02-07,8022.462376916667,427.63613695833334,473.00607604166663,1308.9555767916665,1005.5063868333333
2018-02-08,7983.4801773750005,429.8904876666666,473.0606807916667,1300.6620560416666,974.1410835
2018-02-09,7915.457822916666,433.2003296666667,459.18798645833334,1285.9361435833332,955.5699014166667
2018-02-10,7060.078115458334,412.69501170833337,409.18960124999995,1134.883077,847.0788883333333
2018-02-11,6596.866944958333,403.33970145833337,372.946086375,1060.53063425,918.8575464166667
2018-02-12,7786.620347749999,427.97511891666664,443.92195304166665,1257.1127764999999,937.3346864583333
2018-02-13,7999.777096875,425.84630158333334,460.18887275,1276.1736708333333,957.3729132499999
2018-02-14,8039.045487041666,424.54618775,460.3430832916667,1285.572647625,960.670306125
2018-02-15,8116.588505125001,426.685707375,464.9229365833333,1299.2474427916666,970.0868434999999
2018-02-16,7706.845969041667,418.9735941666667,445.8192045,1231.5107682083333,944.1886426249999
2018-02-17,6873.092806166667,391.11265099999997,397.2082102916667,1114.1316125416668,840.0577434583333
2018-02-18,6574.633669166667,385.55468675,368.4024915416667,1056.7138633333334,806.4073200416666
2018-02-19,7758.891203833333,435.2338547916667,411.6387535833333,1253.5776920416668,942.5882972916667
2018-02-20,7886.932268875,430.748454625,445.9669529166667,1285.9648820833334,928.596643625
2018-02-21,8066.70793475,430.810450125,441.04898083333336,1306.5884198333333,996.9385749166667
2018-02-22,8299.012493333334,439.68767679166666,463.20121562500003,1338.0494410833332,1009.365775375
2018-02-23,8265.475105791667,434.6615169583333,459.0511604583333,1332.0286618333332,992.3561192083333
2018-02-24,7289.342087208333,405.7064253333333,402.8624888333333,1182.4636342916667,889.2748686250001
2018-02-25,7063.9504657083335,454.0794695833333,383.8397905416667,1153.3896795416667,856.6528378749999
2018-02-26,8563.345469666667,467.43748424999995,468.5237177916667,1394.0962983333332,1038.3622318750001
2018-02-27,8830.654229083333,471.41622550000005,483.29615229166666,1419.72268825,1068.5226695833333
2018-02-28,8758.440261583333,472.38682566666665,483.4018631666667,1402.57215875,1071.3898996666667
