date,price_eur_mwh,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,load_end_users_ch_mw,load_ti_mw,load_bl_bs_mw,load_sh_zh_mw,load_ge_vd_mw
2024-03-24,71.29946428571428,11.871428571428572,17.385714285714286,6.8,0.5571428571428572,9.514285714285714,15.537142857142857,56.42857142857143,37160.66285714286,7.939285714285715,13.49642857142857,2.685714285714286,6171.929056936757,295.36264775595237,359.6043537797619,1061.4569832916666,802.0644032916667
2024-03-31,68.61706262939958,7.914285714285714,10.428571428571429,5.328571428571428,21.414285714285715,7.228571428571429,5.761428571428572,90.28571428571429,6989.1900000000005,5.9071428571428575,11.085714285714285,1.1214285714285714,5966.237440437467,351.37069473706003,342.3618244943064,1007.6951617308488,783.9652894901657
2024-04-07,49.01208333333334,12.285714285714286,17.214285714285715,6.085714285714286,5.014285714285714,9.971428571428572,14.967142857142857,76.28571428571429,33327.79285714286,9.975,15.99642857142857,3.3428571428571425,5676.2765359248515,353.8962180357143,337.4984969166667,983.9317138869047,831.5297899642857
2024-04-14,52.67940476190476,15.657142857142857,21.25714285714286,9.671428571428573,4.542857142857143,8.857142857142858,17.652857142857144,52.57142857142857,35384.66285714286,12.078571428571427,19.2,4.942857142857143,5634.596373717262,335.01162940476195,331.1056975416667,981.169815107143,831.44001775
2024-04-21,70.64738095238096,11.085714285714285,15.514285714285714,6.285714285714286,0.15714285714285717,15.885714285714286,21.360000000000003,53.714285714285715,44362.58571428571,4.75,8.207142857142857,1.3464285714285715,6178.287141931548,319.2740509404762,356.8056383035714,1077.1379133333332,861.717337672619
2024-04-28,73.12208333333334,8.700000000000001,11.985714285714286,5.3999999999999995,7.128571428571428,9.028571428571428,12.481428571428571,75.42857142857143,18922.671428571426,4.567857142857143,8.77142857142857,0.22142857142857136,6294.1368430327375,344.6514187738095,364.9347532619048,1058.411938047619,861.646278672619
2024-05-05,59.63922619047619,14.585714285714285,19.014285714285712,10.028571428571428,11.671428571428573,7.714285714285714,16.10142857142857,86.57142857142857,27484.72,12.439285714285715,18.400000000000002,6.807142857142857,5570.567058193452,331.3478314761905,321.3704921964286,919.3658679940476,820.0705260059524
2024-05-12,64.69892857142857,15.928571428571429,19.785714285714285,11.9,5.628571428571428,7.471428571428571,17.56,64.57142857142857,33577.86714285715,13.660714285714286,18.62857142857143,8.835714285714285,5304.715486906994,332.0924659702381,319.16267592857145,923.3880779345238,819.5877145238095
2024-05-19,44.67392857142857,15.028571428571428,18.32857142857143,11.685714285714285,27.442857142857143,7.557142857142857,15.848571428571429,67.85714285714286,32175.25,13.971428571428572,19.214285714285715,9.178571428571429,5503.956733194941,355.10887926190475,334.08623623809524,941.998244809524,821.5515505059523
2024-05-26,70.85970238095238,15.842857142857143,19.928571428571427,11.157142857142857,11.414285714285715,7.214285714285714,19.502857142857145,72.0,38295.46142857143,14.475,19.525000000000002,9.321428571428571,5365.08955196131,310.78349012499996,329.887437625,933.3388874523808,744.0956897321428
2024-06-02,66.7192857142857,17.357142857142858,21.614285714285717,13.299999999999999,7.314285714285714,8.671428571428573,19.96142857142857,81.0,37905.42,14.50357142857143,18.55,10.507142857142856,5492.144314265625,286.47773655357145,346.38076862500003,982.805245077381,774.8427159940476
2024-06-09,55.61970238095238,19.5,23.571428571428573,15.085714285714285,4.542857142857143,8.857142857142858,20.68285714285714,72.28571428571429,40487.66142857143,18.82857142857143,23.785714285714285,13.571428571428571,5363.169154366815,290.89529561904766,342.26656925,945.9027202440476,797.9466172678573
2024-06-16,46.05636904761905,18.1,21.414285714285715,14.714285714285714,8.685714285714285,7.871428571428572,19.684285714285714,62.0,35683.095714285715,15.464285714285714,19.79642857142857,11.214285714285714,5343.542971938244,308.1666058095238,329.66982622023806,934.6301508452381,791.4137101130952
